"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","Month","Day","Date","Unique_ID","Years_sinceStart","Latitude","Longitude","Orthometric_Height","Distance_to_Water","Total unvegetated","Bare","Dead","Rock","Wood","Wrack","Water","Other Unvegetated","Total live veg","A-Algae","B-Brackish","F-Freshwater","H-Halophyte","U-Upland","Other live vegetation","EIR","Richness","SWdiv","Invasive_Cover","Unveg_to_veg","Salt_to_Total","Spartina alterniflora","Spartina patens","Juncus roemerianus","Salicornia pacifica","Overstory","NA","ResSite"
"TJR","Brazo Creek","Middle","17","H-High Marsh",2017,10,15,2017.78630136986,"TJRBrazo CreekMiddle1720171015",4.9994,32.5464258055555,-117.117052799999,,,3,,0,,,,,3,97,,,,94,3,0,0,5,1.14318021572717,,0.0309278350515464,0.969072164948454,,,,0,,,"TJR Brazo Creek"
"TJR","Brazo Creek","Middle","8","H-High Marsh",2017,10,15,2017.78630136986,"TJRBrazo CreekMiddle820171015",4.9994,32.5465072222222,-117.116997886111,,,0,,0,,,,,0,100.01,,,,100.01,0,0,0.94001,3,0.268535686986747,,0,1,,,,94.01,,,"TJR Brazo Creek"
"TJR","Brazo Creek","West","0","T-Transition",2017,10,15,2017.78630136986,"TJRBrazo CreekWest020171015",4.9994,32.54662675,-117.117085016666,,,1,,0,,,,,1,99,,,,99,0,0,0,1,0,,0.0101010101010101,1,,,,99,,,"TJR Brazo Creek"
"TJR","Brazo Creek","West","13","H-High Marsh",2017,10,15,2017.78630136986,"TJRBrazo CreekWest1320171015",4.9994,32.5465119722222,-117.117125033333,,,5,,1,,,,,4,95,,,,95,0,0,0,2,0.167944147734173,,0.0526315789473684,1,,,,0,,,"TJR Brazo Creek"
"TJR","Brazo Creek","West","18","H-High Marsh",2017,10,15,2017.78630136986,"TJRBrazo CreekWest1820171015",4.9994,32.5464732777777,-117.117140849999,,,60.3,,57.3,,,,,3,39.7,,,,39.7,0,0,0,1,0,,1.51889168765743,1,,,,0,,,"TJR Brazo Creek"
"TJR","Brazo Creek","West","8","T-Transition",2017,10,15,2017.78630136986,"TJRBrazo CreekWest820171015",4.9994,32.5465830555555,-117.117108449999,,,2,,0,,,,,2,98,,,,98,0,0,0,2,0.099623389466162,,0.0204081632653061,1,,,,96,,,"TJR Brazo Creek"
"TJR","Horse Trail","Middle","0","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailMiddle020171015",4.9994,32.544559062,-117.123727494999,,,0,,0,,,,,0,100,,,,100,0,0,0,2,0.098039113279732,,0,1,,,,2,,,"TJR Horse Trail"
"TJR","Horse Trail","Middle","19","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailMiddle1920171015",4.9994,32.54464461,-117.123551117999,,,1,,0,,,,,1,99,,,,99,0,0,0,3,0.304386186675004,,0.0101010101010101,1,,,,91.7,,,"TJR Horse Trail"
"TJR","Horse Trail","Middle","38","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailMiddle3820171015",4.9994,32.544729453,-117.123376194999,,,0,,0,,,,,0,100,,,,100,0,0,0,3,0.738233269857001,,0,1,,,,74.8,,,"TJR Horse Trail"
"TJR","Horse Trail","Middle","41","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailMiddle4120171015",4.9994,32.544742999,-117.123348265999,,,0.8,,0.8,,,,,0,99.2,,,,99.2,0,0,0.025,3,0.568078445521549,,0.00806451612903226,1,,,,2.5,,,"TJR Horse Trail"
"TJR","Horse Trail","Middle","45","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailMiddle4520171015",4.9994,32.544760837,-117.123311489999,,,3,,0,,,,,3,97,,,,97,0,0,0,1,0,,0.0309278350515464,1,,,,0,,,"TJR Horse Trail"
"TJR","Horse Trail","North","0","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailNorth020171015",4.9994,32.5447261388888,-117.123790833333,,,0,,0,,,,,0,100,,,,100,0,0,0,2,0.6253527126088,,0,1,,,,31.8,,,"TJR Horse Trail"
"TJR","Horse Trail","North","11","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailNorth1120171015",4.9994,32.5447606388888,-117.123690416666,,,1,,0,,,,,1,99,,,,99,0,0,0,1,0,,0.0101010101010101,1,,,,99,,,"TJR Horse Trail"
"TJR","Horse Trail","North","22","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailNorth2220171015",4.9994,32.5448291111111,-117.123578555555,,,2,,0,,,,,2,98,,,,98,0,0,0,3,0.0640101548515088,,0.0204081632653061,1,,,,97,,,"TJR Horse Trail"
"TJR","Horse Trail","North","28","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailNorth2820171015",4.9994,32.5448308888888,-117.123567444444,,,1,,0,,,,,1,99,,,,99,0,0,0.13,3,0.439370376289047,,0.0101010101010101,1,,,,13,,,"TJR Horse Trail"
"TJR","Horse Trail","North","35","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailNorth3520171015",4.9994,32.5448923055555,-117.123442944444,,,5,,0,,,,,5,95,,,,95,0,0,0,1,0,,0.0526315789473684,1,,,,0,,,"TJR Horse Trail"
"TJR","Horse Trail","South","0","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailSouth020171015",4.9994,32.5443911111111,-117.123658527777,,,1,,0,,,,,1,99,,,,99,0,0,0,2,0.313841994079223,,0.0101010101010101,1,,,,9.4,,,"TJR Horse Trail"
"TJR","Horse Trail","South","21","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailSouth2120171015",4.9994,32.5445131944444,-117.123460305555,,,0,,0,,,,,0,100,,,,100,0,0,0,2,0.098039113279732,,0,1,,,,98,,,"TJR Horse Trail"
"TJR","Horse Trail","South","42","T-Transition",2017,10,15,2017.78630136986,"TJRHorse TrailSouth4220171015",4.9994,32.5445775277777,-117.123270527777,,,7,,0,,,,,7,93,,,,93,0,0,0,2,0.05943229865313,,0.0752688172043011,1,,,,92,,,"TJR Horse Trail"
"TJR","Horse Trail","South","48","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailSouth4820171015",4.9994,32.5445861666666,-117.123224805555,,,1,,0,,,,,1,99,,,,99,0,0,0,2,0.132275664249788,,0.0101010101010101,1,,,,0,,,"TJR Horse Trail"
"TJR","Horse Trail","South","52","H-High Marsh",2017,10,15,2017.78630136986,"TJRHorse TrailSouth5220171015",4.9994,32.5445999444444,-117.123180444444,,,7,,1,,,,,6,93,,,,93,0,0,0,1,0,,0.0752688172043011,1,,,,0,,,"TJR Horse Trail"
"TJR","McCoy North","Middle","13R","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy NorthMiddle13R20171015",4.9994,32.57056644,-117.1266023,2.1726,31,99.1,,14.1,,,,,85,0.9,,,,0.9,0,0,0,1,0,,110.111111111111,1,,,,0,,,"TJR McCoy North"
"TJR","McCoy North","Middle","25L","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy NorthMiddle25L20171015",4.9994,32.57053228,-117.1267234,2.1428,43,50,,10,,,,,40,50,,,,50,0,0,0,2,0.562335144618808,,1,1,,,,0,,,"TJR McCoy North"
"TJR","McCoy North","Middle","3L","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy NorthMiddle3L20171015",4.9994,32.57057684,-117.1264956,2.4414,21,100,,10,,,,,90,0,,,,0,0,0,0,0,0,,Inf,,,,,0,,,"TJR McCoy North"
"TJR","McCoy North","Middle","46R","T-Transition",2017,10,15,2017.78630136986,"TJRMcCoy NorthMiddle46R20171015",4.9994,32.57049929,-117.1269438,1.8404,64,1.9,,0.9,,,,,1,98.1,,,,98.1,0,0,0,6,0.79486434975531,,0.0193679918450561,1,,,,2.6,,,"TJR McCoy North"
"TJR","McCoy North","Middle","74L","T-Transition",2017,10,15,2017.78630136986,"TJRMcCoy NorthMiddle74L20171015",4.9994,32.57043386,-117.1272318,1.8278,92,2,,0,,,,,2,98,,,,98,0,0,0,4,0.593973047658994,,0.0204081632653061,1,,,,9.09,,,"TJR McCoy North"
"TJR","McCoy South","Middle","0R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle0R20171015",4.9994,32.56743926,-117.126512,2.8738,60,70,,30,,,,,40,30,,,,0,30,0,0,1,0,,2.33333333333333,0,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","Middle","12L","T-Transition",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle12L20171015",4.9994,32.5674641,-117.1263884,1.5892,48,2,,0,,,,,2,98,,,,98,0,0,0,3,0.826799263206448,,0.0204081632653061,1,,,,38.3,,,"TJR McCoy South"
"TJR","McCoy South","Middle","17R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle17R20171015",4.9994,32.56746216,-117.1263347,1.402,43,55,,0,,,,,55,45,,,,45,0,0,0.55,2,0.474746472715843,,1.22222222222222,1,,,,8.2,,,"TJR McCoy South"
"TJR","McCoy South","Middle","20R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle20R20171015",4.9994,32.56746784,-117.1263019,1.3194,40,40,,0,,,,,40,60,,,,60,0,0,0.4,1,0,,0.666666666666667,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","Middle","2L","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle2L20171015",4.9994,32.56745042,-117.1264926,2.709,58,25.3,,10.3,,,,,15,74.7,,,,74.7,0,0,0,1,0,,0.338688085676037,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","Middle","4R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle4R20171015",4.9994,32.56744516,-117.1264701,2.4653,56,39.47,,14.49,,,,,24.98,60.54,,,,60.54,0,0,0,2,0.377492737790899,,0.65196564255038,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","Middle","6L","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle6L20171015",4.9994,32.56745686,-117.1264511,2.2978,54,36.77,,1.8,,,,,34.97,63.24,,,,63.24,0,0,0,4,1.05257863762894,,0.581435800126502,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","Middle","8R","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthMiddle8R20171015",4.9994,32.56745074,-117.1264288,2.144,52,2,,0,,,,,2,98,,,,98,0,0,0,4,0.885443223781564,,0.0204081632653061,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","0R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth0R20171015",4.9994,32.56755126,-117.1265422,2.7972,56,82.7,,52.7,,,,,30,17.3,,,,0.8,16.5,0,0,3,0.37235716613615,,4.78034682080925,0.046242774566474,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","10R","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth10R20171015",4.9994,32.56757628,-117.1264409,2.1304,46,10.49,,0,,,,,10.49,89.52,,,,89.52,0,0,0,4,0.874577764794741,,0.117180518319928,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","12L","T-Transition",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth12L20171015",4.9994,32.56759036,-117.1264237,1.7686,44,6.6,,4.6,,,,,2,93.4,,,,93.4,0,0,0,4,0.723973755077053,,0.0706638115631692,1,,,,27.3,,,"TJR McCoy South"
"TJR","McCoy South","North","18R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth18R20171015",4.9994,32.56759605,-117.126359,1.3768,38,50,,0,,,,,50,50,,,,50,0,0,0.5,2,0.325082973391448,,1,1,,,,5,,,"TJR McCoy South"
"TJR","McCoy South","North","21R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth21R20171015",4.9994,32.56760386,-117.1263293,1.3098,35,70,,0,,,,,70,30,,,,30,0,0,0.7,1,0,,2.33333333333333,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","2L","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth2L20171015",4.9994,32.56757105,-117.126522,2.6014,54,85.6,,21.6,,,,,64,14.4,,,,12,2.4,0,0,2,0.450561208866305,,5.94444444444444,0.833333333333333,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","4R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth4R20171015",4.9994,32.56756195,-117.1265013,2.423,52,81.62,,31.67,,,,,49.95,18.39,,,,14.69,3.7,0,0,2,0.502056385079805,,4.43828167482327,0.798803697661773,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","North","6L","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthNorth6L20171015",4.9994,32.56757592,-117.1264838,2.3666,50,93.6,,8.6,,,,,85,6.4,,,,5.4,1,0,0,3,0.69369190992949,,14.625,0.84375,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","0R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth0R20171015",4.9994,32.56733861,-117.1264853,2.871,65,63.06,,60.06,,,,,3,36.94,,,,0,36.94,0,0,2,0.561590411196735,,1.70709258256632,0,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","10R","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth10R20171015",4.9994,32.567367,-117.126383,1.769,55,3.8,,2.8,,,,,1,96.21,,,,96.21,0,0,0.019,3,0.22807953819335,,0.0394969337906662,1,,,,1.9,,,"TJR McCoy South"
"TJR","McCoy South","South","13L","T-Transition",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth13L20171015",4.9994,32.56738476,-117.1263563,1.5594,52,1,,0,,,,,1,99,,,,99,0,0,0,4,0.610872643117713,,0.0101010101010101,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","17R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth17R20171015",4.9994,32.56738645,-117.1263133,1.3716,48,60,,0,,,,,60,40,,,,40,0,0,0.6,2,0.520506384475499,,1.5,1,,,,8.6,,,"TJR McCoy South"
"TJR","McCoy South","South","20R","L-Low Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth20R20171015",4.9994,32.56739487,-117.126283,1.3226,45,75,,0,,,,,75,25,,,,25,0,0,0.75,1,0,,3,1,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","2L","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth2L20171015",4.9994,32.56735429,-117.1264669,2.6382,63,32.83,,20.82,,,,,12.01,67.17,,,,28.43,38.74,0,0,3,0.744972254898621,,0.488759863034093,0.423254429060593,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","4R","U-Upland",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth4R20171015",4.9994,32.56735113,-117.1264431,2.4576,61,81.4,,36.4,,,,,45,18.6,,,,17.6,1,0,0,3,0.632891726100177,,4.37634408602151,0.946236559139785,,,,0,,,"TJR McCoy South"
"TJR","McCoy South","South","8L","H-High Marsh",2017,10,15,2017.78630136986,"TJRMcCoy SouthSouth8L20171015",4.9994,32.56737146,-117.1264084,2.1766,57,23.32,,21.32,,,,,2,76.68,,,,76.68,0,0,0,3,1.06867451462982,,0.304121022430882,1,,,,0,,,"TJR McCoy South"
"TJR","Model Marsh","East","0","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast020171015",4.9994,32.5464708611111,-117.119115149999,,,0,,0,,,,,0,100,,,,100,0,0,0,1,0,,0,1,,,,100,,,"TJR Model Marsh"
"TJR","Model Marsh","East","100","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast10020171015",4.9994,32.5456601388888,-117.118671438888,,,68.77,,3.7,,,,,65.07,31.23,,,,31.23,0,0,0,3,0.437303023602683,,2.2020493115594,1,,,,1.8,,,"TJR Model Marsh"
"TJR","Model Marsh","East","120","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast12020171015",4.9994,32.5454940555555,-117.118602438888,,,84.5,,14.5,,,,,70,15.5,,,,15.5,0,0,0,2,0.239217093816513,,5.45161290322581,1,,,,1,,,"TJR Model Marsh"
"TJR","Model Marsh","East","135","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast13520171015",4.9994,32.5453443333333,-117.118519149999,,,90,,0,,,,,90,10,,,,10,0,0,0,2,0.653418194793702,,9,1,,,,6.4,,,"TJR Model Marsh"
"TJR","Model Marsh","East","20","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast2020171015",4.9994,32.5463264999999,-117.119022311111,,,56,,0,,,,,56,44,,,,44,0,0,0.374,2,0.422709087805991,,1.27272727272727,1,,,,6.6,,,"TJR Model Marsh"
"TJR","Model Marsh","East","40","L-Low Marsh",2017,10,15,2017.78630136986,"TJRModel MarshEast4020171015",4.9994,32.5461397499999,-117.118923988888,,,40,,0,,,,,40,60,,,,60,0,0,0.4,1,0,,0.666666666666667,1,,,,0,,,"TJR Model Marsh"
"TJR","Model Marsh","East","60","L-Low Marsh",2017,10,15,2017.78630136986,"TJRModel MarshEast6020171015",4.9994,32.5459871944444,-117.118839011111,,,50,,0,,,,,50,50,,,,50,0,0,0.5,2,0.161535103372125,,1,1,,,,1.9,,,"TJR Model Marsh"
"TJR","Model Marsh","East","80","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshEast8020171015",4.9994,32.5458236388888,-117.118764888888,,,26.7,,1.7,,,,,25,73.3,,,,73.3,0,0,0,4,0.834475028586663,,0.364256480218281,1,,,,12.9,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","0","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle020171015",4.9994,32.5461594166666,-117.120010805555,,,0,,0,,,,,0,100,,,,100,0,0,0,1,0,,0,1,,,,100,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","100","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle10020171015",4.9994,32.5452418888888,-117.119975055555,,,15,,0,,,,,15,85,,,,85,0,0,0.147,3,0.723386951242823,,0.176470588235294,1,,,,6.8,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","120","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle12020171015",4.9994,32.5450690833333,-117.119942555555,,,33.9,,3.9,,,,,30,66.1,,,,66.1,0,0,0,2,0.135635039008677,,0.51285930408472,1,,,,64.1,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","135","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle13520171015",4.9994,32.544934868,-117.119929630999,,,35,,0,,,,,35,65,,,,65,0,0,0,2,0.0451052184351539,,0.538461538461538,1,,,,64.5,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","20","L-Low Marsh",2017,10,15,2017.78630136986,"TJRModel MarshMiddle2020171015",4.9994,32.5459973888888,-117.119967388888,,,35,,0,,,,,35,65,,,,65,0,0,0.35,2,0.410509914423913,,0.538461538461538,1,,,,9.3,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","40","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle4020171015",4.9994,32.5457826944444,-117.119977472222,,,5,,0,,,,,5,95,,,,95,0,0,0.039,2,0.171275159749452,,0.0526315789473684,1,,,,91.1,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","60","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle6020171015",4.9994,32.5456119444444,-117.119987944444,,,55,,0,,,,,55,45,,,,45,0,0,0.135,2,0.610864302054894,,1.22222222222222,1,,,,31.5,,,"TJR Model Marsh"
"TJR","Model Marsh","Middle","80","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshMiddle8020171015",4.9994,32.5454113055555,-117.119977888888,,,25,,0,,,,,25,75,,,,75,0,0,0.422,2,0.685272265099428,,0.333333333333333,1,,,,32.8,,,"TJR Model Marsh"
"TJR","Model Marsh","West","0","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest020171015",4.9994,32.546596218,-117.121310673999,,,5,,0,,,,,5,95,,,,95,0,0,0.09,2,0.313362273981302,,0.0526315789473684,1,,,,86,,,"TJR Model Marsh"
"TJR","Model Marsh","West","100","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest10020171015",4.9994,32.545839883,-117.121887585999,,,15,,0,,,,,15,85,,,,85,0,0,0.079,4,0.743527751210948,,0.176470588235294,1,,,,6.3,,,"TJR Model Marsh"
"TJR","Model Marsh","West","120","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest12020171015",4.9994,32.545688041,-117.122003405999,,,2,,0,,,,,2,98,,,,98,0,0,0,3,0.227260945781661,,0.0204081632653061,1,,,,92.7,,,"TJR Model Marsh"
"TJR","Model Marsh","West","136","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest13620171015",4.9994,32.54556365,-117.122097349999,,,100,,0,,,,,100,0,,,,0,0,0,0,0,0,,Inf,,,,,0,,,"TJR Model Marsh"
"TJR","Model Marsh","West","20","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest2020171015",4.9994,32.546451519,-117.121421045999,,,40,,0,,,,,40,60,,,,60,0,0,0.019,2,0.140488771324275,,0.666666666666667,1,,,,58.1,,,"TJR Model Marsh"
"TJR","Model Marsh","West","40","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest4020171015",4.9994,32.546294709,-117.121540655999,,,7,,0,,,,,7,93,,,,93,0,0,0,1,0,,0.0752688172043011,1,,,,93,,,"TJR Model Marsh"
"TJR","Model Marsh","West","60","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest6020171015",4.9994,32.546141563,-117.121657472999,,,35,,0,,,,,35,65,,,,65,0,0,0.557,2,0.410509914423913,,0.538461538461538,1,,,,9.3,,,"TJR Model Marsh"
"TJR","Model Marsh","West","80","T-Transition",2017,10,15,2017.78630136986,"TJRModel MarshWest8020171015",4.9994,32.545989842,-117.121773200999,,,1,,0,,,,,1,99,,,,99,0,0,0.017,3,0.469458528232193,,0.0101010101010101,1,,,,12.8,,,"TJR Model Marsh"
"TJR","South Beach","East","0R","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachEast0R20171015",4.9994,32.54746613,-117.1217201,2.7134,57,97.09,,93.09,,,,,4,2.9,,,,0,2.9,0,0,1,0,,33.4793103448276,0,,,,0,,,"TJR South Beach"
"TJR","South Beach","East","16R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachEast16R20171015",4.9994,32.54760923,-117.1217374,2.3624,73,55.5,,8.5,,,,,47,44.5,,,,44.5,0,0,0,1,0,,1.24719101123595,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","East","28L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachEast28L20171015",4.9994,32.54771606,-117.1217618,2.195,85,94.2,,74.2,,,,,20,5.8,,,,5.8,0,0,0,1,0,,16.2413793103448,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","East","35R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachEast35R20171015",4.9994,32.54777938,-117.121759,2.0216,92,2.7,,0.7,,,,,2,97.31,,,,97.31,0,0,0,4,0.767871692761011,,0.0277463775562635,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","East","48L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachEast48L20171015",4.9994,32.5478942,-117.1217858,1.7938,105,5.1,,1.1,,,,,4,94.91,,,,94.91,0,0,0.26667,4,0.788753218883677,,0.0537351174797176,1,,,,26.67,,,"TJR South Beach"
"TJR","South Beach","East","54R","U-Upland",2017,10,15,2017.78630136986,"TJRSouth BeachEast54R20171015",4.9994,32.54794877,-117.1217828,1.6008,111,37,,0,,,,,37,63,,,,63,0,0,0,1,0,,0.587301587301587,1,,,,63,,,"TJR South Beach"
"TJR","South Beach","East","5L","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachEast5L20171015",4.9994,32.54751005,-117.1217357,2.4596,62,16.8,,14.8,,,,,2,83.2,,,,83.2,0,0,0,1,0,,0.201923076923077,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","0L","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle0L20171015",4.9994,32.54746194,-117.1219513,2.468,47,95.9,,55.94,,,,,39.96,4.1,,,,3.4,0.7,0,0,2,0.457044533037559,,23.390243902439,0.829268292682927,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","10R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle10R20171015",4.9994,32.54755291,-117.1219602,2.3542,57,36.07,,34.07,,,,,2,63.94,,,,62.24,1.7,0,0,2,0.122671823801809,,0.564122614951517,0.973412574288395,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","20L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle20L20171015",4.9994,32.54763907,-117.12199,2.3176,67,72.47,,60.46,,,,,12.01,27.53,,,,27.53,0,0,0,1,0,,2.63240101707228,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","30R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle30R20171015",4.9994,32.54772933,-117.1219993,2.2592,77,12.9,,1.9,,,,,11,87.1,,,,87.1,0,0,0,2,0.142127772626935,,0.148105625717566,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","40L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle40L20171015",4.9994,32.54781623,-117.122029,2.007,87,2.7,,0.7,,,,,2,97.29,,,,97.29,0,0,0,4,0.683813660792682,,0.0277520814061055,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","50R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle50R20171015",4.9994,32.54790611,-117.1220376,1.9206,97,12.99,,0,,,,,12.99,87.02,,,,87.02,0,0,0,3,0.397645741612003,,0.149276028499196,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","Middle","59L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachMiddle59L20171015",4.9994,32.54798399,-117.1220648,1.5778,106,36,,0,,,,,36,64,,,,64,0,0,0.64,1,0,,0.5625,1,,,,64,,,"TJR South Beach"
"TJR","South Beach","West","16R","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachWest16R20171015",4.9994,32.54760441,-117.1222263,2.215,38,99.1,,9.1,,,,,90,0.9,,,,0,0.9,0,0,1,0,,110.111111111111,0,,,,0,,,"TJR South Beach"
"TJR","South Beach","West","25L","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachWest25L20171015",4.9994,32.54766816,-117.1222872,2.2524,36.5,97.2,,21.2,,,,,76,2.8,,,,2.8,0,0,0,1,0,,34.7142857142857,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","West","34R","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachWest34R20171015",4.9994,32.54774087,-117.1223287,2.1634,38,31.97,,2,,,,,29.97,68.03,,,,68.03,0,0,0,1,0,,0.469939732470969,1,,,,0,,,"TJR South Beach"
"TJR","South Beach","West","3L","T-Transition",2017,10,15,2017.78630136986,"TJRSouth BeachWest3L20171015",4.9994,32.54749514,-117.1221642,2.261,36,100,,0,,,,,100,0,,,,0,0,0,0,0,0,,Inf,,,,,0,,,"TJR South Beach"
"TJR","South Beach","West","47L","H-High Marsh",2017,10,15,2017.78630136986,"TJRSouth BeachWest47L20171015",4.9994,32.5478363,-117.1224119,1.8166,38,2,,0,,,,,2,97.99,,,,97.99,0,0,0.37144,5,0.96510025317536,,0.0204102459434636,1,,,,37.14,,,"TJR South Beach"
