Reserve,SiteID,Year,Vegetation_Zone,Region,Geomorphology,tidal_range,salinity,abiotic_cover,live_cover,halophyte,freshwater,EIR,invasive_cover,Richness,SWdiv,salt_ratio
NIW,Segment A,2013,Mid,Southeast,Riverine,Microtidal,Polyhaline,12.451,87.548,76.233,0.116,0,NA,3.7,0.57902032,0.946476006
NIW,Segment A,2013,Up,Southeast,Riverine,Microtidal,Polyhaline,38.88,61.12,44.535,0.49,0.60383,NA,7,0.939742306,0.990869565
NIW,Segment A,2014,Low,Southeast,Riverine,Microtidal,Polyhaline,33.46153846,66.53846154,66.53846154,0,0.257692308,NA,1,0.023433546,1
NIW,Segment A,2014,Mid,Southeast,Riverine,Microtidal,Polyhaline,13.897,86.101,82.742,0.209,0,NA,3.2,0.461654964,0.98292189
NIW,Segment A,2014,Up,Southeast,Riverine,Microtidal,Polyhaline,24.39,75.615,61.33,0.49,0.7488,NA,7,1.007928645,0.985655738
NIW,Segment A,2015,Low,Southeast,Riverine,Microtidal,Polyhaline,35,65,65,0,0.238888889,NA,1,0.072414596,1
NIW,Segment A,2015,Mid,Southeast,Riverine,Microtidal,Polyhaline,10.888,89.111,82.158,0.071,0,NA,2.8,0.472988469,0.94117583
NIW,Segment A,2015,Up,Southeast,Riverine,Microtidal,Polyhaline,14.85,85.15,51.05,0,0.8515,NA,5,1.100984302,1
NIW,Segment A,2016,Low,Southeast,Riverine,Microtidal,Polyhaline,30.69230769,69.30769231,69.30769231,0,0.23,NA,1,0.053319014,1
NIW,Segment A,2016,Mid,Southeast,Riverine,Microtidal,Polyhaline,20.265,79.735,77.044,0.07,0,NA,2.5,0.391800614,0.977874825
NIW,Segment A,2016,Up,Southeast,Riverine,Microtidal,Polyhaline,19.41666667,80.58666667,37.48666667,0.163333333,0.80422,NA,3.333333333,0.541589907,0.996088761
NIW,Segment A,2017,Low,Southeast,Riverine,Microtidal,Polyhaline,35,65,65,0,0.273076923,NA,1,0.050133182,1
NIW,Segment A,2017,Mid,Southeast,Riverine,Microtidal,Polyhaline,23.358,76.047,75.95,0.047,0,NA,1.9,0.247167019,0.9987875
NIW,Segment A,2017,Up,Southeast,Riverine,Microtidal,Polyhaline,97.3,0,0,0,0,NA,0,0,NA
NIW,Segment A,2018,Low,Southeast,Riverine,Microtidal,Polyhaline,45.76923077,54.23076923,54.23076923,0,0.380769231,NA,1,0.014722078,1
NIW,Segment A,2018,Mid,Southeast,Riverine,Microtidal,Polyhaline,29.061,70.789,70.657,0.082,0,NA,2.1,0.235507819,0.997733015
NIW,Segment A,2018,Up,Southeast,Riverine,Microtidal,Polyhaline,72.48,2.98,2.48,0.25,0.027295,NA,2,0.57275208,0.916107383
NIW,Segment A,2019,Low,Southeast,Riverine,Microtidal,Polyhaline,48.31666667,51.68333333,51.68333333,0,0.399833333,NA,1,0.00400516,1
NIW,Segment A,2019,Mid,Southeast,Riverine,Microtidal,Polyhaline,38.985,61.015,60.908,0.047,0,NA,2,0.272431966,0.998297407
NIW,Segment A,2019,Up,Southeast,Riverine,Microtidal,Polyhaline,25.675,74.33,33.945,15.385,0.589415,NA,2.5,0.485268481,0.84000624
NIW,Segment A,2020,Low,Southeast,Riverine,Microtidal,Polyhaline,40.41666667,59.58333333,59.58333333,0,0.320833333,NA,0.916666667,0,1
NIW,Segment A,2020,Mid,Southeast,Riverine,Microtidal,Polyhaline,29.62,70.381,67.247,3.034,0,NA,2.6,0.314324759,0.923693099
NIW,Segment A,2020,Up,Southeast,Riverine,Microtidal,Polyhaline,45,55,49.375,2.405,0.52595,NA,3.5,0.540746825,0.97595
NIW,Segment B,2006,Low,Southeast,Riverine,Microtidal,Polyhaline,25.3,74.7,74.65,0,0.253,NA,1.05,0.00370113,0.999295775
NIW,Segment B,2006,Mid,Southeast,Riverine,Microtidal,Polyhaline,21.68833333,78.31,56.89,12,0.00275,NA,2.666666667,0.313071811,0.809973772
NIW,Segment B,2007,Low,Southeast,Riverine,Microtidal,Polyhaline,36.5095,63.49,63.49,0,0.336624,NA,0.95,0,1
NIW,Segment B,2007,Mid,Southeast,Riverine,Microtidal,Polyhaline,28.06,71.93666667,59.34833333,0.793333333,0.002933333,NA,2.5,0.514443472,0.909642039
NIW,Segment B,2008,Low,Southeast,Riverine,Microtidal,Polyhaline,61.8345,38.166,38.166,0,0.5946585,NA,0.9,0,1
NIW,Segment B,2008,Mid,Southeast,Riverine,Microtidal,Polyhaline,37.855,62.14166667,47.96,0.681666667,0.000866667,NA,2.5,0.385522036,0.988611012
NIW,Segment B,2010,Low,Southeast,Riverine,Microtidal,Polyhaline,67.25,32.75,32.75,0,0.6725,NA,0.8,0,1
NIW,Segment B,2010,Mid,Southeast,Riverine,Microtidal,Polyhaline,25.00833333,74.99166667,61.64166667,0.141666667,0.004016667,NA,3,0.36640329,0.995782793
NIW,Segment B,2011,Low,Southeast,Riverine,Microtidal,Polyhaline,73.675,26.325,26.325,0,0.73675,NA,0.9,0,1
NIW,Segment B,2011,Mid,Southeast,Riverine,Microtidal,Polyhaline,24.76666667,75.23,62.625,0.663333333,0.00415,NA,2.666666667,0.397460402,0.993090998
NIW,Segment B,2013,Low,Southeast,Riverine,Microtidal,Polyhaline,46.914,53.086,53.086,0,0.427835,NA,0.95,0,1
NIW,Segment B,2013,Mid,Southeast,Riverine,Microtidal,Polyhaline,4.29,95.71,92.645,1.618333333,0.011133333,NA,3,0.294716054,0.9806
NIW,Segment B,2014,Low,Southeast,Riverine,Microtidal,Polyhaline,32.75,67.25,67.25,0,0.3275,NA,0.9,0,1
NIW,Segment B,2014,Mid,Southeast,Riverine,Microtidal,Polyhaline,18.21833333,81.78166667,80.53666667,0.161666667,0.01055,NA,2.666666667,0.222353591,0.998107613
NIW,Segment B,2015,Low,Southeast,Riverine,Microtidal,Polyhaline,50.25,49.75,49.75,0,0.5025,NA,0.9,0,1
NIW,Segment B,2015,Mid,Southeast,Riverine,Microtidal,Polyhaline,19.305,80.69666667,78.25333333,0.073333333,0.010633333,NA,2.833333333,0.328454134,0.997122808
NIW,Segment B,2016,Low,Southeast,Riverine,Microtidal,Polyhaline,36.25,63.75,63.75,0,0.3625,NA,0.9,0,1
NIW,Segment B,2016,Mid,Southeast,Riverine,Microtidal,Polyhaline,19.93333333,80.065,78.37166667,0.078333333,0.00915,NA,3,0.224626242,0.993677117
NIW,Segment B,2017,Low,Southeast,Riverine,Microtidal,Polyhaline,38,62,62,0,0.38,NA,0.9,0,1
NIW,Segment B,2017,Mid,Southeast,Riverine,Microtidal,Polyhaline,43.29333333,56.71,56.46166667,0,0.00995,NA,1.833333333,0.196744852,0.996421363
NIW,Segment B,2018,Low,Southeast,Riverine,Microtidal,Polyhaline,41.9825,58.018,58.018,0,0.392679,NA,0.9,0,1
NIW,Segment B,2018,Mid,Southeast,Riverine,Microtidal,Polyhaline,45.7,51.805,51.72166667,0,0.003183333,NA,1.5,0.150218271,0.99875
NIW,Segment B,2019,Low,Southeast,Riverine,Microtidal,Polyhaline,29.5,70.5,65.75,0,0.295,NA,0.9,0,1
NIW,Segment B,2019,Mid,Southeast,Riverine,Microtidal,Polyhaline,38.94,57.73,57.73,0,0.061733333,NA,1.333333333,0.150827576,1
NIW,Segment B,2020,Low,Southeast,Riverine,Microtidal,Polyhaline,28,72,72,0,0.28,NA,0.9,0,1
NIW,Segment B,2020,Mid,Southeast,Riverine,Microtidal,Polyhaline,40.18333333,59.82,58.995,0,0.045611667,NA,2.166666667,0.473770259,1
NOC,MI,2010,Low,Southeast,Back Barrier,Microtidal,Polyhaline,43.29106667,56.70933333,56.70933333,NA,0.371539467,NA,0.973333333,0.020467878,1
NOC,MI,2010,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,12.23909091,87.76,87.76,NA,0,NA,3,0.500307904,1
NOC,MI,2011,Low,Southeast,Back Barrier,Microtidal,Polyhaline,46.1344,53.866,53.866,NA,0.388582,NA,0.973333333,0.026739349,1
NOC,MI,2011,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,53.71230769,46.29,46.29,NA,0,NA,2.384615385,0.370560822,1
NOC,MI,2012,Low,Southeast,Back Barrier,Microtidal,Polyhaline,39.10578947,60.89434211,60.89434211,NA,0.366225,NA,1.013157895,0.037639553,1
NOC,MI,2012,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,16.58833333,83.41416667,83.41416667,NA,0,NA,2.583333333,0.518144979,1
NOC,MI,2013,Low,Southeast,Back Barrier,Microtidal,Polyhaline,32.29039474,67.70960526,67.70960526,NA,0.290090921,NA,1.065789474,0.040116428,1
NOC,MI,2013,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,7.725833333,92.2725,92.2725,NA,0,NA,3.5,0.739663906,1
NOC,MI,2014,Low,Southeast,Back Barrier,Microtidal,Polyhaline,40.75012821,59.24961538,59.24961538,NA,0.333197949,NA,0.974358974,0.041021062,1
NOC,MI,2014,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,4.238333333,95.76333333,95.76333333,NA,0,NA,3.25,0.68110552,1
NOC,MI,2015,Low,Southeast,Back Barrier,Microtidal,Polyhaline,32.90066667,67.0996,67.0996,NA,0.274912267,NA,0.96,0.038990148,1
NOC,MI,2015,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,2.433333333,97.565,97.565,NA,0,NA,3.25,0.67874987,1
NOC,MI,2016,Low,Southeast,Back Barrier,Microtidal,Polyhaline,42.43684211,57.56342105,57.56342105,NA,0.293882105,NA,0.921052632,0.036847993,1
NOC,MI,2016,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,8.786666667,91.215,91.215,NA,0,NA,3.083333333,0.77530656,1
NOC,MI,2018,Low,Southeast,Back Barrier,Microtidal,Polyhaline,24.7257971,75.27434783,75.27434783,NA,0.166428116,NA,0.956521739,0.039713297,1
NOC,MI,2018,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,0,99.9975,99.9975,NA,0,NA,3.25,0.656649518,1
NOC,MI,2019,Low,Southeast,Back Barrier,Microtidal,Polyhaline,97.13833333,2.861666667,2.861666667,NA,0.919766667,NA,0.333333333,0,1
NOC,MI,2020,Low,Southeast,Back Barrier,Microtidal,Polyhaline,37.58866667,62.41173333,62.41173333,NA,0.3492532,NA,0.84,0.026133965,1
NOC,MI,2020,Mid,Southeast,Back Barrier,Microtidal,Polyhaline,16.05416667,83.945,83.945,NA,0,NA,3.25,0.760072506,1
NOC,MM,2008,Low,Southeast,Back Barrier,Microtidal,Polyhaline,30.16928571,69.83017857,69.83017857,NA,0.208448214,NA,0.892857143,0,1
NOC,MM,2009,Low,Southeast,Back Barrier,Microtidal,Polyhaline,31.82226415,68.17811321,68.17811321,NA,0.27084283,NA,0.924528302,0,1
NOC,MM,2010,Low,Southeast,Back Barrier,Microtidal,Polyhaline,34.17071429,65.82928571,65.82928571,NA,0.190375,NA,0.857142857,0,1
NOC,MM,2011,Low,Southeast,Back Barrier,Microtidal,Polyhaline,42.90150943,57.09849057,57.09849057,NA,0.340105283,NA,0.905660377,0,1
NOC,MM,2012,Low,Southeast,Back Barrier,Microtidal,Polyhaline,30.04415094,69.95566038,69.95566038,NA,0.257471698,NA,0.849056604,0,1
NOC,MM,2013,Low,Southeast,Back Barrier,Microtidal,Polyhaline,24.28622642,75.71358491,75.71358491,NA,0.192675472,NA,0.830188679,0,1
NOC,MM,2014,Low,Southeast,Back Barrier,Microtidal,Polyhaline,60.8690566,39.13169811,39.11396226,NA,0.443422264,NA,0.830188679,0.002106186,1
NOC,MM,2015,Low,Southeast,Back Barrier,Microtidal,Polyhaline,66.48482143,33.51589286,33.51589286,NA,0.482518929,NA,0.75,0,1
NOC,MM,2016,Low,Southeast,Back Barrier,Microtidal,Polyhaline,65.63589286,34.36482143,34.09589286,NA,0.488083393,NA,0.875,0.012209168,1
NOC,MM,2017,Low,Southeast,Back Barrier,Microtidal,Polyhaline,71.93553571,28.06464286,27.61035714,NA,0.576980714,NA,0.875,0,1
NOC,MM,2019,Low,Southeast,Back Barrier,Microtidal,Polyhaline,76.36857143,23.63285714,22.1,NA,0.528963393,NA,0.982142857,0.019993373,1
SOS,DM,2010,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,100.0007692,27.11230769,3.73,0,0,7.230769231,1.615964493,0.962698288
SOS,DM,2010,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,100.0026667,26.30866667,0.267333333,0.031991333,0,7.2,1.557669516,0.997326934
SOS,DM,2016,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,100.0033333,36.93,0,0,0,6,1.198413366,1
SOS,DM,2016,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,100.0011111,28.74444444,0.231111111,0.062717222,0,7.944444444,1.723214556,0.997266917
SOS,DM,2019,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,99.99666667,32.34333333,0,0,0,5.666666667,1.288330012,1
SOS,DM,2019,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,99.99722222,29.89888889,1.697222222,0.060908333,0,7.333333333,1.70854819,0.983027313
SOS,HC,2010,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,100.005,56.8575,0,0,0,7.5,1.56193711,1
SOS,HC,2010,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,100.00125,49.436875,0.211875,0.09402875,0,7.375,1.562654449,0.997881219
SOS,HC,2015,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,99.9975,73.7175,0,0,0,5.75,1.596591398,1
SOS,HC,2015,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,99.998125,53.3325,0.51,0.09564375,0.15875,8.125,1.775517641,0.994900054
SOS,HC,2016,Low,West Coast,Riverine,Mesotidal,Mesohaline,0,100.0027273,78.45818182,0,0,0,5.181818182,1.50869487,1
SOS,HC,2016,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0,99.99933333,56.15533333,2.210333333,0.082505667,0,8.066666667,1.807714976,0.971426937
SOS,HC,2019,Low,West Coast,Riverine,Mesotidal,Mesohaline,0.375454545,99.62545455,85.92090909,0,0.003754545,0,6.272727273,1.625066361,1
SOS,HC,2019,Mid,West Coast,Riverine,Mesotidal,Mesohaline,0.102,99.89733333,51.941,1.971666667,0.067587333,0,8.3,1.82464072,0.979542729
SOS,MI,2010,Low,West Coast,Bay Front,Mesotidal,Polyhaline,0,100.0025,71.942,0,0,0,3.85,1.090203943,1
SOS,MI,2017,Low,West Coast,Bay Front,Mesotidal,Polyhaline,1.4545,98.5435,96.3515,0,0.014545,0,4.85,1.27404025,0.998974898
SOS,MI,2020,Low,West Coast,Bay Front,Mesotidal,Polyhaline,3.8555,96.143,88.2695,0,0.0385565,0,5.35,1.395988728,1
SOS,MM,2010,Low,West Coast,Bay Front,Mesotidal,Polyhaline,0,99.999,98.557,0,0,0,4.2,0.964645045,1
SOS,MM,2010,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,4.521,95.476,38.082,0,0.287983,0,5,1.180149493,1
SOS,MM,2015,Low,West Coast,Bay Front,Mesotidal,Polyhaline,2.736,97.263,97.263,0,0.02736,0,3.1,0.833771586,1
SOS,MM,2015,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,1.029,98.971,40.083,0,0.340512,0,6.1,1.452676432,1
SOS,MM,2016,Low,West Coast,Bay Front,Mesotidal,Polyhaline,0,100.001,100.001,0,0,0,2.7,0.866202365,1
SOS,MM,2016,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,0,100.003,44.522,0,0.377748,0,5.9,1.491390215,0.999040096
SOS,MM,2017,Low,West Coast,Bay Front,Mesotidal,Polyhaline,2.71,97.289,97.289,0,0.0271,0,2.8,0.866337738,1
SOS,MM,2017,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,0,99.997,35.769,0,0.293507,0,5.4,1.350305924,1
SOS,MM,2019,Low,West Coast,Bay Front,Mesotidal,Polyhaline,1.164,98.837,98.837,0,0.01164,0,3.2,1.011579302,1
SOS,MM,2019,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,0,99.995,34.832,0,0.280629,0,6.5,1.43060889,1
SOS,MM,2020,Low,West Coast,Bay Front,Mesotidal,Polyhaline,2.114,97.888,97.888,0,0.02114,0,3.4,0.94174801,1
SOS,MM,2020,Mid,West Coast,Bay Front,Mesotidal,Polyhaline,0,100.004,39.747,0,0.32334,0,6.9,1.502291025,1
SOS,VI,2010,Low,West Coast,Riverine,Mesotidal,Polyhaline,0,100.0033333,86.73222222,0,0,0,4.555555556,0.95878907,1
SOS,VI,2010,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0,99.995,67.61,0,0,0,8,1.542510649,1
SOS,VI,2017,Low,West Coast,Riverine,Mesotidal,Polyhaline,0,99.99944444,97.45388889,0,0,0,4.333333333,1.134781644,0.999105556
SOS,VI,2017,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0,100.015,70.34,0,0,0,6,1.413325265,1
SOS,VI,2020,Low,West Coast,Riverine,Mesotidal,Polyhaline,0.325,99.675,95.89888889,0,0.00325,0,4.833333333,1.199253179,1
SOS,VI,2020,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0,100.005,75.615,0,0,0,6,1.436045115,1
SOS,VM,2010,Low,West Coast,Riverine,Mesotidal,Polyhaline,0,100.0016667,93.7225,0,0,0,3.416666667,0.608081187,1
SOS,VM,2010,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0.22625,99.77625,59.145,0.145,0.27749125,0,7.625,1.518230821,0.998523422
SOS,VM,2016,Low,West Coast,Riverine,Mesotidal,Polyhaline,0,99.99916667,98.73166667,0,0,0,3.416666667,0.733441653,1
SOS,VM,2016,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0,100.00375,61.33,0.3725,0.31889875,0,8.5,1.728070616,0.996275373
SOS,VM,2017,Low,West Coast,Riverine,Mesotidal,Polyhaline,0.996666667,99.00166667,94.02916667,0,0.009966667,0,3.333333333,0.789233916,1
SOS,VM,2017,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0.2575,99.74125,54.8125,0.315,0.27761625,0,9.125,1.788807287,0.993650048
SOS,VM,2019,Low,West Coast,Riverine,Mesotidal,Polyhaline,8.3625,91.63666667,87.665,0,0.083625,0,4,0.928178415,1
SOS,VM,2019,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0.53,99.46125,64.58,0.52125,0.34001875,0,7.625,1.674109135,0.994725267
SOS,VM,2020,Low,West Coast,Riverine,Mesotidal,Polyhaline,7.921666667,92.07916667,91.6525,0,0.079215833,0,3.5,0.852686584,1
SOS,VM,2020,Mid,West Coast,Riverine,Mesotidal,Polyhaline,0.5625,99.43875,55.99125,0,0.2847175,0,7.625,1.705827838,1
SOS,WM,2011,Up,West Coast,Riverine,Mesotidal,Fresh,0,99.994,0,57.784,0.422116,0,7.6,1.447302425,0.422115493
SOS,WM,2016,Up,West Coast,Riverine,Mesotidal,Fresh,0,99.9995,0,86.843,0.120364,0,5,0.903406586,0.120364206
SOS,WM,2019,Up,West Coast,Riverine,Mesotidal,Fresh,0.808,99.192,0.145,91.7235,0.0691005,0.4,4.1,0.801701279,0.069483994
TJR,Brazo Creek,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,9.23,90.771,90.471,NA,0.094001,NA,2.1,0.197531017,0.996907217
TJR,Brazo Creek,2017,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,37.4,62.6,62.6,NA,0,NA,2.5,0.20562629,1
TJR,Brazo Creek,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,2.5,97.5,95.15,NA,0.0885,NA,2.2,0.267606905,0.972970588
TJR,Brazo Creek,2018,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,8.5,91.5,90.2,NA,0,NA,3,0.595120765,0.985555556
TJR,Brazo Creek,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,7.95,92.051,91.331,NA,0.06244,NA,2.1,0.340365535,0.990943396
TJR,Brazo Creek,2019,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,27.32,72.675,69.57,NA,0,NA,3,0.43156914,0.943902439
TJR,Brazo Creek,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,1.15,98.849,95.839,NA,0.03217,NA,2.4,0.426060261,0.9699
TJR,Brazo Creek,2020,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,11.41,88.585,88.585,NA,0,NA,2.5,0.360516043,1
TJR,Horse Trail,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,1.986666667,98.01333333,98.01333333,NA,0.010333333,NA,2.066666667,0.229403955,1
TJR,Horse Trail,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,11.04733333,88.95266667,88.95266667,NA,0.003473333,NA,2.2,0.268145044,1
TJR,Horse Trail,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,2.3,97.7,97.66666667,NA,0.019066667,NA,1.933333333,0.204674869,0.999656357
TJR,Horse Trail,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,2.726666667,97.27333333,97.13333333,NA,0.005466667,NA,2.066666667,0.201728351,0.998526316
TJR,Horse Trail,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,1.474,98.526,98.526,NA,0.008346667,NA,2,0.189090568,1
TJR,McCoy North,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,36.0875,63.91,63.91,NA,0,NA,4.5,0.760221644,1
TJR,McCoy North,2012,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,44.475,55.525,55.525,NA,0,NA,3.75,0.627692832,1
TJR,McCoy North,2013,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,44.2475,55.755,55.755,NA,0,NA,3.25,0.542841469,1
TJR,McCoy North,2014,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,45.4725,54.5275,54.5275,NA,0,NA,3.25,0.449097207,1
TJR,McCoy North,2015,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,39.5,60.5,60.375,NA,0,NA,3.5,0.407334185,0.982142857
TJR,McCoy North,2016,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,65,35,0,NA,0,NA,1,0,0
TJR,McCoy North,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,38.25,61.75,61.75,NA,0,NA,3.25,0.487793136,1
TJR,McCoy North,2017,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,47.25,52.755,52.755,NA,0,NA,2.75,0.231708143,1
TJR,McCoy North,2018,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,100,0,0,NA,0,NA,0,0,NA
TJR,McCoy North,2019,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,45.0475,54.955,54.955,NA,0,NA,4,0.606132702,1
TJR,McCoy North,2019,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,76.9,23.1,23.1,NA,0,NA,1,0,1
TJR,McCoy North,2020,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,38.5325,61.4625,61.4625,NA,0,NA,3.5,0.368854129,1
TJR,McCoy North,2020,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,81.8,18.2,18.2,NA,0,NA,1,0,1
TJR,McCoy North,2021,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,43.225,56.7775,56.7775,NA,0,NA,4.25,0.656571697,1
TJR,McCoy North,2021,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,76.4,23.6,22.7,NA,0,NA,2,0.161973012,0.961864407
TJR,McCoy South,2012,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,34,66,66,NA,0.34,NA,2,0.093589918,1
TJR,McCoy South,2012,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,14.82666667,85.17444444,85.17444444,NA,0.035666667,NA,3.333333333,0.751422748,1
TJR,McCoy South,2012,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,58.39,41.61111111,13.43333333,NA,0,NA,2.222222222,0.329580433,0.397854922
TJR,McCoy South,2013,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,46.67166667,53.32666667,53.32666667,NA,0.466721667,NA,1.833333333,0.23886917,1
TJR,McCoy South,2013,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,7.766666667,92.23222222,85.64333333,NA,0.038258889,NA,4.333333333,0.944824995,0.904366587
TJR,McCoy South,2013,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,35.74222222,64.25888889,17.92555556,NA,0,NA,3.555555556,0.630426378,0.252937487
TJR,McCoy South,2014,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,53.33333333,46.66666667,46.66666667,NA,0.533333333,NA,1.5,0.289176756,1
TJR,McCoy South,2014,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,12.42222222,87.57777778,87.57777778,NA,0.016444444,NA,3.666666667,0.88740549,1
TJR,McCoy South,2014,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,64.62333333,35.37666667,16.92444444,NA,0,NA,2.666666667,0.486137693,0.435402955
TJR,McCoy South,2015,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,60.83333333,39.16666667,39.16666667,NA,0.608333333,NA,1.5,0.291945567,1
TJR,McCoy South,2015,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,7.545555556,92.45444444,88.91777778,NA,0.008555556,NA,4,0.877129264,0.94555624
TJR,McCoy South,2015,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,61.83444444,38.16555556,18.86666667,NA,0,NA,3.555555556,0.61807857,0.369291061
TJR,McCoy South,2016,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,69.83333333,30.16666667,30.16666667,NA,0.698333333,NA,1.5,0.193087211,1
TJR,McCoy South,2016,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,12.1,87.90111111,87.57888889,NA,0.003111111,NA,3.777777778,0.879732515,0.955246914
TJR,McCoy South,2016,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,63.89666667,36.10333333,22.21777778,NA,0,NA,2.666666667,0.45177044,0.568878355
TJR,McCoy South,2017,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,58.33333333,41.66666667,41.66666667,NA,0.583333333,NA,1.5,0.220055972,1
TJR,McCoy South,2017,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,19.95333333,80.05,79.93888889,NA,0.002111111,NA,3.555555556,0.773854583,0.982638889
TJR,McCoy South,2017,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,62.44222222,37.56,23.19555556,NA,0,NA,2.111111111,0.404657988,0.560874533
TJR,McCoy South,2018,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,56.635,43.36666667,43.36666667,NA,0.419853333,NA,1.666666667,0.326593736,1
TJR,McCoy South,2018,Mid,West Coast,Back Barrier,Mesotidal,Polyhaline,10.58777778,89.41333333,85.66888889,NA,0.010233333,NA,3.666666667,0.734053225,0.897692775
TJR,McCoy South,2018,Up,West Coast,Back Barrier,Mesotidal,Polyhaline,67.13,32.87,23.60111111,NA,0,NA,2.444444444,0.445020788,0.512306233
TJR,McCoy South,2019,Low,West Coast,Back Barrier,Mesotidal,Polyhaline,65.08333333,34.91666667,34.91666667,NA,0.650833333,NA,1.5,0.235120559,1
