"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Total.unvegetated_slope","Bare_slope","Total.live.veg_slope","H.Halophyte_slope","EIR_slope","Richness_slope","SWdiv_slope","Salt_to_Total_slope","Spartina.alterniflora_slope","Juncus.roemerianus_slope","Wrack_slope","Other.Unvegetated_slope","B.Brackish_slope","F.Freshwater_slope","U.Upland_slope","Invasive_Cover_slope","Spartina.patens_slope","Dead_slope","Other.live.vegetation_slope","Water_slope","Salicornia.pacifica_slope","Rock_slope","Wood_slope","A.Algae_slope","tide_range_slope","temp_avg_slope","precip_sum_slope","Geomorphology","Tidal_Range","Salinity_category","SLR_since_1970","SLR_last19yrs","Latitude","NERR_Region","Region","NERRS_MARS","NERRs_Landscape_resiliency_condition_sum_quantile","NERRs_Landscape_resiliency_vulnerability_sum_quantile","NERRs_Landscape_UnvegVegEdge_ratio","NERRs_Landscape_Core_edge_ratio","NERRs_Landscape_%_Natural","NERRs_Landscape_tidal_range","NERRs_Landscape_Pct_MUC_below_MHHW","Criteria_for_site_not_met","SET_change","SET_deficit","proportion_low","proportion_midToHigh","proportion_uplandOrFresh","siteAvg_distance_to_water","siteAvg_orthometric_height","plotOrthometric_height","plotDistance_to_water"
"WEL","WB","2R","2R4","Mid",1.91065766244,1.87447700112961,-1.91180126774811,-2.60559452859338,0.0301958158057896,-0.190052935474183,-0.0312177063466827,-2.54000584606466e-17,,,-0.0750370127321027,0,0,0,0,0,-3.62921791746249,0.111217674042492,0,,,,,0.693793260845271,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.73,122.8
"WEL","WB","2R","2R5","Up",0,0,-0.000480932228554937,0.176518796459161,-0.0012739518083195,0.000844846598810921,0.00809627651701304,-0.00127372095404952,,,0,0,-0.304342673451655,0,0.291477259504297,0,-1.89411743871423,0,-0.164134314740358,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.86,201.9
"WEL","WB","3I","3I1","Low",-1.90816313599817,-1.90816313599817,1.90755154974767,1.99016573977556,-0.0190816313599817,-0.157595094962934,-0.0069777567306184,-3.71351454786959e-17,,,0,0,-0.0826141900278859,0,0,0,2.63635669715966,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.29,3.5
"WEL","WB","3I","3I2","Mid",0.130253420904626,0.130253420904626,-0.130936182805685,-0.130936182805685,0.0300943294333457,-0.247000056706045,-0.0576021120264867,-3.71351454786959e-17,,,0,0,0,0,0,0,-0.667209673999558,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.53,32.4
"WEL","WB","3I","3I3","Mid",0.0295174144599796,0.0295174144599796,-0.0295174144599843,-0.0295174144599843,0.0149647645487432,-0.230949309912224,-0.0344920839542566,-3.71351454786959e-17,,,0,0,0,0,0,0,-1.35747573849779,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.57,62.4
"WEL","WB","3I","3I4","Mid",-0.128937925850012,-0.128937925850012,0.128044897160221,-0.143173574657635,0.00924716520478658,-0.140955371409536,-0.00796345411854689,-3.71351454786959e-17,,,0,0,0,0,0,0,-3.05168370859184,0,0,,,,,0.271218471817857,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.06,89.8
"WEL","WB","3I","3I5","Up",0.667061899537961,0.0432165678368563,-0.665978999461563,0.803870812991118,-0.0070822128930307,0.351696271314371,0.0666471025105594,-0.000421981117217772,,,0,0,-1.51105204873782,0.0412022362851385,0,0,-3.63555596895787,0.623845331701105,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.69,119.6
"WEL","WB","3R","3R1","Low",0.614576857865431,-0.242812528091626,-0.61451850016694,-1.23590602791223,0.00378574999653661,-0.0556118418704505,-0.0143408716360136,0,,,-0.0137675910513197,0,0,0,0,0,-3.62583903653372,0.871156977008376,0,,,,,0.621387527745287,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.16,3.1
"WEL","WB","3R","3R2","Mid",-0.358518477253237,-0.358518477253237,0.358822382135956,0.358822382135956,0.0257947305790113,-0.0307144064797751,-0.0534299855439785,0,,,0,0,0,0,0,0,-2.53337134761054,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.57,46.5
"WEL","WB","3R","3R3","Mid",1.17621617651499,1.51291831555955,-1.17587818151609,-0.729629336807379,0.0083801092156364,-0.0619252108789131,-0.014503265762259,0,,,0,0,0,0,0,0,0,-0.336702139044555,0,,,,,-0.44624884470871,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.56,79.7
"WEL","WB","3R","3R4","Mid",1.31939118652798,1.406585929853,-1.31939118652798,-0.445886300946933,0.00953572877614653,0.0441606597475575,-0.0047988796354398,0,,,0,0,0,0,0,0,0,-0.0871947433250245,0,,,,,-0.873504885581046,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.57,112.5
"WEL","WB","3R","3R5","Up",-0.262144722490903,-0.185365577376421,0.262366112759433,-3.96709197041361,-0.00742796603610833,0.0925103267419097,0.045135417465092,-0.0100493588560415,,,0,0,3.22441299441284,-0.180475672285042,0.239375516950586,0.4582915980217,-0.0450792601876717,-0.0767791451144825,0.946145244094662,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.94,147.7
"WEL","WB","4I","4I1","Low",6.37740435649301,6.37740435649301,-6.37740435649301,-7.34012067416427,0.0734012067416427,-0.248053809719984,-0.0508534695608196,3.22066429613321e-17,,,0,0,0,0,0,0,-3.4065565547037,0,0,,,,,0.962716317671262,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.3,2.5
"WEL","WB","4I","4I2","Mid",0.290044386949133,0.290044386949133,-0.291137140998703,-0.291137140998703,0.0174166686399546,0.0440547015197711,-0.0193264924866496,3.22066429613321e-17,,,0,0,0,0,0,0,-0.801117010184761,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.4,14.5
"WEL","WB","4I","4I3","Mid",-0.853043119797359,-1.57589992358798,0.854200920296186,0.854200920296186,-0.0345419793071732,-0.03760488423289,0.0178246794070549,3.22066429613321e-17,,,0,0,0,0,0,0,1.65260678094071,0.722856803790624,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.45,30.2
"WEL","WB","4I","4I4","Mid",-3.6247380651846,-3.6247380651846,3.62516618218898,3.85609079765171,-0.039401897706141,-0.313159972248178,-0.0556435044596539,3.22066429613321e-17,,,0,0,-0.230924615462727,0,0,-0.230924615462727,4.29848368996296,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.4,43.7
"WEL","WB","4I","4I5","Up",0.880759763953504,0,-0.880759763953502,1.78173547782405,-0.0102396348961025,0.210448925487094,0.0606196381679363,-0.00256081258590698,,,0,0,-2.8056989674343,-0.444151575987188,0,-2.86062116805826,1.22060627336981,0.880759763953504,0.587355301643931,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.9,60.8
"WEL","WB","4R","4R1","Low",-1.55276352983513,-2.05463212459384,1.55302620387506,1.14364868841467,-0.0154685411677453,0.108383789146455,0.0192527941611126,0.00143881404238808,,,0,0,0,0,0,0,0,0.501868594758706,-0.0984004923589236,,,,,0.507778007819311,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,0.84,1.5
"WEL","WB","4R","4R2","Mid",0,0,-0.00124031322209611,-0.00124031322209611,0.0108211339957458,-0.000181197782330687,-0.0128417882405775,3.49053532683706e-17,,,0,0,0,0,0,0,0.435358638449342,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.16,19.1
"WEL","WB","4R","4R3","Mid",-0.413186101524942,-0.413186101524942,0.413792043655617,0.413792043655617,0.00838868651927724,0.0596668555448621,0.029894465686101,3.49053532683706e-17,,,0,0,0,0,0,0,-0.70550849874769,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.36,38.1
"WEL","WB","4R","4R4","Mid",-2.30366378523556,-2.30366378523556,2.30333414929213,2.69561852327091,-0.0108165608450617,-0.195260538868187,-0.000558420732590207,3.49053532683706e-17,,,0,0,-0.392284373978777,0,0,0,-1.44017008754791,0,0,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.54,59.9
"WEL","WB","4R","4R5","Up",0.387926723391669,0.0773704268260392,-0.388464018022403,-2.73706660295665,-0.0117241804443156,0.0708668210939055,-0.0184281942063414,-0.0078443759157682,,,0,0,1.56416499335742,0.112215779898845,0.139262557263788,0,-0.270233014338727,0.310556296565629,0.532959254414189,,,,,0,0.00138596491228074,0.159321637426899,-0.120923976608185,"Back barrier","Mesotidal","Polyhaline",1.57,2.52,43.3233048333333,"Northeast","NA10",,3,-4,2.77,2.16,39.44,2.9,0.66,,4.4468,-2.8768,0.2,0.6,0.2,58.23,1.39975,1.89,77.9
"WQB","Section 2","1","S2-1-1","Low",-0.807291912764859,-0.182883437659736,0.806839572766011,0.580778929114233,0.000432224399919304,-0.0506165280676776,0.000845836723391931,0,0.799447090689782,,0.18593012049413,,0,0,0,0,0,-0.810338595599253,0,,,,,0.226060643651782,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.131,0
"WQB","Section 2","1","S2-1-10","Low",0.852995648899081,0.933855778185074,-0.85299564889908,-0.85299564889908,0,-0.149301879588225,-0.0721167756547538,0,-1.75816583339391,,0,,0,0,0,0,0,-0.0808601292859918,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.24,90
"WQB","Section 2","1","S2-1-11","Low",0.418937617028495,1.45501835090791,-0.418871553658374,0.477482251517217,0,-0.00417330717339946,-0.0561365607042114,0,-2.48669299174986,,-0.0175397711194142,,0,0,0,0,0,-1.01854096276,0,,,,,-0.89635380517559,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.276,100
"WQB","Section 2","1","S2-1-12","Low",-0.812141772299801,0.562724131669836,0.812141772299806,-4.62600446359496,0,-0.243000616132515,-0.0474811818732549,0,-0.483229432800006,,-0.0212068276907062,,0,0,0,0,-0.0424136553814124,-1.35365907627893,0,,,,,5.43814623589476,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.309,110
"WQB","Section 2","1","S2-1-13","Mid",1.07876266792822,0.903824401716105,-1.07862970078111,-1.07862970078111,0.0698078385980081,-0.253348724269523,-0.0343944352854744,0,6.07701857533894,,0.0443935751094709,,0,0,0,0,-0.2539661706825,0.130544691102642,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.367,120
"WQB","Section 2","1","S2-1-14","Mid",-0.423628824935733,-0.0718484534992337,0.42375923768167,0.42375923768167,-0.000718484534992337,-0.142817708282184,-0.0330332543660188,0,0,,0.0510647774301395,,0,0,0,0,0,-0.402845148866638,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.401,130
"WQB","Section 2","1","S2-1-15","Mid",0.22468069424569,0.0387715463929851,-0.224436595895147,-0.222811950086052,0.000387715463929852,0.13474018533402,-0.0719314507244847,2.33963970203474e-05,0,,0.10067294372151,,0,0,0,0,-2.17933464281777,0.085236204131195,-0.00162464580909376,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.468,140
"WQB","Section 2","1","S2-1-16","Mid",0.23628784530187,0.21731344183605,-0.236274417398443,-0.233019088870974,0.0021731344183605,-0.114202660935355,-0.0260927857803941,1.93677327907363e-05,0,,0,,-0.00162766426373436,0,0,0,0,0.0189744034658207,-0.00162766426373436,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.515,150
"WQB","Section 2","1","S2-1-17","Up",2.4725498931854,0.232980148429968,-2.47370737044515,-2.49103062550024,-0.0223965128435073,-0.0480892471008965,-0.0432323201501322,-3.70655661109397e-17,0,,0.248562070095139,,0.0173232550550982,0,0,0,-1.26985799011035,1.99100767466029,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.633,155
"WQB","Section 2","1","S2-1-2","Low",1.12025814960821,0.226771936863809,-1.11995904924674,-1.11995904924674,0.00226738879673708,0.0652390939202384,-0.0143904042296385,0,-0.481084915889326,,0.48809907781733,,0,0,0,0,0,0.405387134927074,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.137,10
"WQB","Section 2","1","S2-1-3","Mid",-0.0628120458831358,0.191172864836838,0.0635525211586387,0.0635525211586387,0.0353329496980476,0.0835266427797871,-0.0268398980917506,0,3.34245177879416,,0.052484702807341,,0,0,0,0,-3.19783277181757,-0.306469613527314,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.164,20
"WQB","Section 2","1","S2-1-4","Low",-1.19472249695866,-1.36306537658509,1.19501958604927,0.997082069794239,-0.0116516747220881,0.12018106400517,0.0318349539978704,0,0.346979316682084,,0.0099029696868723,,0,0,0,0,0,0.158439909939561,0,,,,,0.197937516255027,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.32,30
"WQB","Section 2","1","S2-1-5","Low",-0.645585586574815,-0.235729055160491,0.645585586574816,0.647212364872355,0,-0.0215932437173052,-0.00920895994684919,5.56499711011181e-17,-0.00162677829753735,,0,,0,0,0,0,0,-0.409856531414325,0,,,,,-0.00162677829753735,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.018,40
"WQB","Section 2","1","S2-1-6","Low",-0.786084043847887,-0.757281693745281,0.786311937443871,0.818202087937212,0,-0.112509015728004,-0.016587493092328,-4.55218630065535e-17,-0.0243771988886791,,-0.016160286252699,,0,0,0,0,0,-0.0126420638499044,0,,,,,-0.0318901504933413,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.137,50
"WQB","Section 2","1","S2-1-7","Low",3.40050557681364,3.80687479553847,-3.4006682546434,-3.49963701277091,0,-0.0468058048376365,0.00622889250730405,-4.55218630065535e-17,-0.975090911543888,,0,,0,0,0,0,0,-0.40636921872483,0,,,,,0.0989687581275134,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.051,60
"WQB","Section 2","1","S2-1-8","Mid",0.744647709916152,0.486361548702684,-0.744582411212337,-0.794073434649372,0.0330950021187321,-0.177510350238303,-0.0655278233029482,0,2.77367708413492,,0,,0,0,0,0,0,0.258286161213469,0,,,,,0.0494910234370363,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.297,70
"WQB","Section 2","1","S2-1-9","Low",1.2752493384895,1.50055695879911,-1.27551372142999,-2.27189827839778,0,0.0249633930451008,-0.00486690875411533,0,-1.4196230744386,,0,,0,0,0,0,0,-0.225307620309608,0,,,,,0.996384556967794,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.238,80
"WQB","Section 2","2","S2-2-11","Low",-3.10718349393635,-3.1042327896792,3.1076872474837,3.13821007422438,0,0.0389191090348118,0.00226698930102042,0,0,,-0.00295070425714332,,0,0,0,0,0,0,0,,,,,-0.0305228267406831,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,-0.118,100
"WQB","Section 2","2","S2-2-12","Low",-3.5736334984539,-3.58137324292062,3.5736334984539,3.47288464472233,0,0.045856527642612,0.00594741430478307,-4.92189214945637e-17,0,,0.0503744268657849,,0,0,0,0,0,-0.0426346823990636,0,,,,,0.10074885373157,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,-0.151,110
"WQB","Section 2","2","S2-2-13","Mid",0.897587053890563,1.53976879109959,-0.89747562288614,-0.769834354118814,0.0544949224582401,0.133873027326409,0.00538744173215269,0,4.03747032265585,,0.108234452816902,,0,0,0,0,-0.420505342929471,-0.750416190025928,0,,,,,-0.127641268767326,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.186,120
"WQB","Section 2","2","S2-2-14","Mid",-0.0900419724987643,0.416863128892202,0.0904235788848989,0.040536741383325,0.0150970735512906,-0.124209063675821,-0.01730240531859,0,1.0430513902073,,0.0101115477268807,,0,0,0,0,0,-0.517016649117847,0,,,,,0.0498868375015756,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.221,130
"WQB","Section 2","2","S2-2-15","Mid",3.32238854392871,0.249090680758779,-3.32345497562385,-3.15738431008334,0.00627598826233472,0.169369701480545,-0.0465243622858637,0.00194416606813993,0.378456336476171,,1.39444349592455,,0,0,-0.166070665540516,0,0.010131005561961,1.67885436724538,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.278,140
"WQB","Section 2","3","S2-3-13","Mid",-0.746891664061854,0.264573239959404,0.748292955354824,0.748292955354824,0.00264513310451288,-0.192436892763726,-0.0436533635403173,0,0,,0,,0,0,0,0,0,-1.01146490402126,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.338,120
"WQB","Section 2","3","S2-3-14","Up",1.36812199679735,-0.551441439420647,-1.36813408035586,-0.86731189000923,-0.0191946971049453,-0.408442880612099,-0.136343951378794,0,0,,1.29712899013348,,-0.500822190346632,0,0,0,-1.79638119844976,0.622434446084514,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.554168,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,3.35,0.24,0.51063829787234,0.425531914893617,0.0638297872340425,73.7659574468085,0.16204347826087,0.521,130
"WQB","Section 1","1","S1-1-9","Mid",1.23566940663598,0.707043927154535,-1.23553650694052,-1.23553650694052,0.0232506092374076,0.0723328127911689,-0.0492943362341389,0,1.61808344643396,,-0.926967059704453,,0,0,0,0,-0.276506142603835,1.4555925391859,0,,,,,0,0.00233333333333326,0.153684210526316,-0.258771929824554,"Back barrier","Microtidal","Polyhaline",3.59,5.1,41.552199,"Northeast","NA25",1.06,3,-6,2.94,0.38,48.7,1.37,0.7,,2.39,1.2,0.815789473684211,0.105263157894737,0.0789473684210526,59.7894736842105,0.0608167894736842,0.306758,80
