"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","abiotic_cover","live_cover","halophyte","freshwater","EIR","invasive_cover","Richness","SWdiv","salt_ratio","Region","Geomorphology","tidal_range","salinity"
"12265","NOC","MM","5","40","Low",2016,60.44,39.56,39.56,NA,0.5948,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12266","NOC","MM","5","5","Low",2016,67.58,32.42,32.42,NA,0.2037,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12267","NOC","MM","5","50","Low",2016,43.08,56.92,56.92,NA,0.4121,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12268","NOC","MM","6","-1","Low",2016,94.23,5.77,0,NA,0.9044,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12269","NOC","MM","6","0","Low",2016,100,0,0,NA,0.9355,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12270","NOC","MM","6","10","Low",2016,49.96,50.04,50.04,NA,0.4996,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12271","NOC","MM","6","15","Low",2016,60.05,39.95,39.95,NA,0.6005,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12272","NOC","MM","6","20","Low",2016,49.96,50.04,50.04,NA,0.4996,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12273","NOC","MM","6","30","Low",2016,53.98,46.02,46.02,NA,0.5205,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12274","NOC","MM","6","40","Low",2016,54.62,45.38,45.38,NA,0.5018,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12275","NOC","MM","6","5","Low",2016,74.35,25.65,25.65,NA,0.3614,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12276","NOC","MM","6","50","Low",2016,56.18,43.82,43.82,NA,0.5618,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12277","NOC","MM","7","-1","Low",2016,100,0,0,NA,0.7334,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12278","NOC","MM","7","0","Low",2016,98.36,1.64,0,NA,0.5233,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12279","NOC","MM","7","10","Low",2016,93.52,6.48,6.48,NA,0.9352,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12280","NOC","MM","7","15","Low",2016,100,0,0,NA,1,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12281","NOC","MM","7","20","Low",2016,97.83,2.17,2.17,NA,0.9783,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12282","NOC","MM","7","30","Low",2016,58.69,41.32,41.32,NA,0.57104,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12283","NOC","MM","7","40","Low",2016,43.98,56.02,56.02,NA,0.4398,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12284","NOC","MM","7","5","Low",2016,41.99,58.01,58.01,NA,0.4199,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12285","NOC","MM","7","50","Low",2016,74.48,25.52,25.52,NA,0.7448,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12286","NOC","MM","1","0","Low",2017,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12287","NOC","MM","1","5","Low",2017,94.61,5.39,5.39,NA,0,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12288","NOC","MM","2","-1","Low",2017,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12289","NOC","MM","2","0","Low",2017,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12290","NOC","MM","2","10","Low",2017,40.02,59.98,59.98,NA,0.1715,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12291","NOC","MM","2","15","Low",2017,25.38,74.62,74.62,NA,0.223,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12292","NOC","MM","2","20","Low",2017,24.46,75.54,75.54,NA,0.2446,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12293","NOC","MM","2","30","Low",2017,34.14,65.86,65.86,NA,0.3414,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12294","NOC","MM","2","40","Low",2017,38.82,61.18,61.18,NA,0.3571,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12295","NOC","MM","2","5","Low",2017,68.84,31.17,31.17,NA,0.22338,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12296","NOC","MM","2","50","Low",2017,18.72,81.28,81.28,NA,0.1872,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12297","NOC","MM","3","-1","Low",2017,92.89,7.11,0,NA,0.7645,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12298","NOC","MM","3","0","Low",2017,98.25,1.75,0,NA,0.6817,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12299","NOC","MM","3","10","Low",2017,68.25,31.75,31.75,NA,0.5655,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12300","NOC","MM","3","15","Low",2017,76.56,23.44,23.44,NA,0.7264,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12301","NOC","MM","3","20","Low",2017,42.55,57.46,57.46,NA,0,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12302","NOC","MM","3","30","Low",2017,44.85,55.15,55.15,NA,0.4329,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12303","NOC","MM","3","40","Low",2017,50.74,49.26,49.26,NA,0.4917,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12304","NOC","MM","3","5","Low",2017,67.04,32.96,32.96,NA,0.6075,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12305","NOC","MM","3","50","Low",2017,52.56,47.44,47.44,NA,0.4941,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12306","NOC","MM","4","-1","Low",2017,92.11,7.9,0,NA,0.9673,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12307","NOC","MM","4","0","Low",2017,100,0,0,NA,1,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12308","NOC","MM","4","10","Low",2017,80.33,19.68,19.68,NA,0.68903,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12309","NOC","MM","4","15","Low",2017,62.88,37.12,37.12,NA,0.45,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12310","NOC","MM","4","20","Low",2017,74.83,25.17,25.17,NA,0.3147,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12311","NOC","MM","4","30","Low",2017,67.94,32.06,32.06,NA,0.5724,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12312","NOC","MM","4","40","Low",2017,64.14,35.86,35.86,NA,0.6414,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12313","NOC","MM","4","5","Low",2017,66.7,33.29,33.29,NA,0.57746,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12314","NOC","MM","4","50","Low",2017,80.76,19.24,19.24,NA,0.8076,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12315","NOC","MM","5","-1","Low",2017,98.03,1.97,0,NA,0.9673,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12316","NOC","MM","5","0","Low",2017,98.03,1.97,0,NA,0.9476,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12317","NOC","MM","5","10","Low",2017,37.08,62.92,62.92,NA,0.3553,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12318","NOC","MM","5","15","Low",2017,46.98,53.02,53.02,NA,0.451,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12319","NOC","MM","5","20","Low",2017,26.38,73.62,73.62,NA,0.2638,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12320","NOC","MM","5","30","Low",2017,68.25,31.75,31.75,NA,0.6825,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12321","NOC","MM","5","40","Low",2017,45.96,54.04,54.04,NA,0.4596,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12322","NOC","MM","5","5","Low",2017,90.9,9.1,9.1,NA,0.6036,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12323","NOC","MM","5","50","Low",2017,51.96,48.04,48.04,NA,0.5196,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12324","NOC","MM","6","-1","Low",2017,96.19,3.8,0,NA,0.87419,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12325","NOC","MM","6","0","Low",2017,100,0,0,NA,0.8158,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12326","NOC","MM","6","10","Low",2017,72.66,27.34,27.34,NA,0.7169,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12327","NOC","MM","6","15","Low",2017,82.87,17.13,17.13,NA,0.8287,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12328","NOC","MM","6","20","Low",2017,82.87,17.13,17.13,NA,0.8287,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12329","NOC","MM","6","30","Low",2017,76.56,23.44,23.44,NA,0.7656,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12330","NOC","MM","6","40","Low",2017,84.99,15.01,15.01,NA,0.8301,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12331","NOC","MM","6","5","Low",2017,70.09,29.91,29.91,NA,0.6248,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12332","NOC","MM","6","50","Low",2017,72.4,27.6,27.6,NA,0.724,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12333","NOC","MM","7","-1","Low",2017,99.06,0.94,0,NA,0.8141,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12334","NOC","MM","7","0","Low",2017,100,0,0,NA,0.7334,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12335","NOC","MM","7","10","Low",2017,95.67,4.33,4.33,NA,0.9567,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12336","NOC","MM","7","15","Low",2017,95.67,4.33,4.33,NA,0.9567,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12337","NOC","MM","7","20","Low",2017,100,0,0,NA,1,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12338","NOC","MM","7","30","Low",2017,80.76,19.24,19.24,NA,0.8076,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12339","NOC","MM","7","40","Low",2017,82.87,17.13,17.13,NA,0.8287,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12340","NOC","MM","7","5","Low",2017,56.68,43.31,43.31,NA,0.55116,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12341","NOC","MM","7","50","Low",2017,87.11,12.89,12.89,NA,0.8711,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12342","NOC","MM","1","0","Low",2019,98.71,1.29,1.29,NA,0,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12343","NOC","MM","1","5","Low",2019,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12344","NOC","MM","2","-1","Low",2019,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12345","NOC","MM","2","0","Low",2019,100,0,0,NA,0,NA,0,0,NA,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12346","NOC","MM","2","10","Low",2019,61.87,38.14,38.14,NA,0.32947,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12347","NOC","MM","2","15","Low",2019,57.26,42.73,42.73,NA,0.28633,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12348","NOC","MM","2","20","Low",2019,60.22,39.78,39.78,NA,0.4189,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12349","NOC","MM","2","30","Low",2019,58.54,41.45,41.45,NA,0.55386,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12350","NOC","MM","2","40","Low",2019,56.55,43.46,43.46,NA,0.51475,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12351","NOC","MM","2","5","Low",2019,79.36,20.64,20.64,NA,0.2445,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12352","NOC","MM","2","50","Low",2019,45.03,54.97,54.97,NA,0.4315,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12353","NOC","MM","3","-1","Low",2019,91.73,8.27,0,NA,0.5621,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12354","NOC","MM","3","0","Low",2019,96.6,3.4,0,NA,0.5779,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12355","NOC","MM","3","10","Low",2019,61.88,38.12,38.12,NA,0.4181,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12356","NOC","MM","3","15","Low",2019,61.04,38.96,38.96,NA,0.5206,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12357","NOC","MM","3","20","Low",2019,55.69,44.32,44.32,NA,0,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12358","NOC","MM","3","30","Low",2019,64.48,35.51,35.51,NA,0.63526,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12359","NOC","MM","3","40","Low",2019,62.57,37.43,37.43,NA,0.594,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12360","NOC","MM","3","5","Low",2019,62.68,37.33,37.33,NA,0.48875,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12361","NOC","MM","3","50","Low",2019,51.34,48.66,48.66,NA,0.467,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12362","NOC","MM","4","-1","Low",2019,98.25,1.76,0,NA,0.73813,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12363","NOC","MM","4","0","Low",2019,86.86,13.14,0,NA,0.7132,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12364","NOC","MM","4","10","Low",2019,58.48,41.52,41.52,NA,0.5056,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12365","NOC","MM","4","15","Low",2019,56.47,43.53,43.53,NA,0.4114,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12366","NOC","MM","4","20","Low",2019,71.41,28.59,28.59,NA,0.5017,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12367","NOC","MM","4","30","Low",2019,72.97,27.03,27.03,NA,0.5604,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12368","NOC","MM","4","40","Low",2019,66.1,33.91,33.91,NA,0.48065,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12369","NOC","MM","4","5","Low",2019,95.1,4.9,4.9,NA,0.677,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12370","NOC","MM","4","50","Low",2019,59.33,40.67,40.67,NA,0.4372,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12371","NOC","MM","5","-1","Low",2019,92.59,7.42,0,NA,0.81582,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12372","NOC","MM","5","0","Low",2019,96.43,3.58,0,NA,0.69763,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12373","NOC","MM","5","10","Low",2019,74.48,25.52,25.52,NA,0.7448,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12374","NOC","MM","5","15","Low",2019,79.4,20.61,20.61,NA,0.72153,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12375","NOC","MM","5","20","Low",2019,70.27,29.73,24.83,NA,0.5393,NA,2,0.447571418,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12376","NOC","MM","5","30","Low",2019,71.44,28.56,28.56,NA,0.7144,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12377","NOC","MM","5","40","Low",2019,77.15,22.85,22.85,NA,0.689,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12378","NOC","MM","5","5","Low",2019,96.18,3.83,3.83,NA,0.66983,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12379","NOC","MM","5","50","Low",2019,87.17,12.83,12.83,NA,0.5762,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12380","NOC","MM","6","-1","Low",2019,82.72,17.28,0,NA,0.6567,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12381","NOC","MM","6","0","Low",2019,80.99,19.01,0,NA,0.6567,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12382","NOC","MM","6","10","Low",2019,53.85,46.15,46.15,NA,0.3742,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12383","NOC","MM","6","15","Low",2019,70.89,29.11,29.11,NA,0.6897,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12384","NOC","MM","6","20","Low",2019,74.6,25.4,25.4,NA,0.5705,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12385","NOC","MM","6","30","Low",2019,78.66,21.34,21.34,NA,0.7866,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12386","NOC","MM","6","40","Low",2019,76.86,23.14,23.14,NA,0.7365,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12387","NOC","MM","6","5","Low",2019,91.29,8.72,8.72,NA,0.51395,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12388","NOC","MM","6","50","Low",2019,78.66,21.34,21.34,NA,0.4425,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12389","NOC","MM","7","-1","Low",2019,95.69,4.3,2.59,NA,0.63376,NA,2,0.67205745,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12390","NOC","MM","7","0","Low",2019,94.64,5.37,0,NA,0.67973,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12391","NOC","MM","7","10","Low",2019,74.76,25.24,25.24,NA,0.5815,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12392","NOC","MM","7","15","Low",2019,84.99,15.01,15.01,NA,0.8499,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12393","NOC","MM","7","20","Low",2019,74.48,25.52,25.52,NA,0.7448,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12394","NOC","MM","7","30","Low",2019,83.3,16.7,16.7,NA,0.7693,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12395","NOC","MM","7","40","Low",2019,78.66,21.34,21.34,NA,0.7866,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12396","NOC","MM","7","5","Low",2019,85.89,14.11,14.11,NA,0.3783,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12397","NOC","MM","7","50","Low",2019,80.08,19.92,19.92,NA,0.5339,NA,1,0,1,"Southeast","Back Barrier","Microtidal","Polyhaline"
"12398","SOS","DM","1","8","Low",2010,0,99.98,13.48,23.58,0,0,12,2.211354536,0.764152831,"West Coast","Riverine","Mesotidal","Mesohaline"
"12399","SOS","DM","1","9","Low",2010,0,100.01,18.86,24.91,0,0,12,2.295340615,0.750924908,"West Coast","Riverine","Mesotidal","Mesohaline"
"12400","SOS","DM","2","13","Low",2010,0,100,19.86,0,0,0,5,1.424336026,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12401","SOS","DM","2","14","Low",2010,0,99.99,19.58,0,0,0,7,1.472631093,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12402","SOS","DM","2","9","Mid",2010,0,100,17.56,0,0,0,7,1.46430229,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12403","SOS","DM","3","6","Mid",2010,0,100,16.4,0,0,0,7,1.62795314,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12404","SOS","DM","3","9","Mid",2010,0,100.01,28.04,0,0,0,5,1.556943201,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12405","SOS","DM","1","4","Mid",2010,0,100,2.37,0,0.0237,0,6,1.569334955,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12406","SOS","DM","1","7","Mid",2010,0,100,33.2,0,0,0,9,2.034250615,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12407","SOS","DM","2","10","Mid",2010,0,100,43.32,0,0,0,8,1.551541111,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12408","SOS","DM","2","11","Mid",2010,0,100,35.02,0,0,0,9,1.897222895,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12409","SOS","DM","2","6","Mid",2010,0,100,41.75,0,0,0,8,1.494802435,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12410","SOS","DM","3","4","Low",2010,0,100,31.63,0,0,0,6,1.559692011,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12411","SOS","DM","3","7","Low",2010,0,100.01,45.2,0,0,0,6,1.46704839,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12412","SOS","DM","M","1","Low",2010,0,100.01,27.43,0,0,0,6,1.521197353,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12413","SOS","DM","M","2","Low",2010,0,100.01,26.07,0,0,0,8,1.713496378,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12414","SOS","DM","M","3","Mid",2010,0,99.99,31.53,0,0,0,9,1.995801257,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12415","SOS","DM","1","1","Mid",2010,0,100.01,30.94,0,0.30937,0,7,1.496624324,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12416","SOS","DM","1","2","Mid",2010,0,100.01,1.34,4.01,0.0134,0,7,1.472717269,0.95990401,"West Coast","Riverine","Mesotidal","Mesohaline"
"12417","SOS","DM","2","12","Mid",2010,0,100.01,37.52,0,0,0,6,1.455480672,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12418","SOS","DM","2","15","Mid",2010,0,100,30.61,0,0,0,6,1.525579661,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12419","SOS","DM","2","2","Mid",2010,0,100.01,31.69,0,0,0,8,1.483030712,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12420","SOS","DM","3","1","Low",2010,0,100,34.99,0,0,0,7,1.717396859,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12421","SOS","DM","3","8","Low",2010,0,99.99,32.88,0,0,0,10,1.8297915,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12422","SOS","DM","S","1","Mid",2010,0,100,13.34,0,0.1334,0,6,0.739458208,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12423","SOS","DM","S","2","Low",2010,0,100.01,38.24,0,0,0,5,1.383379011,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12424","SOS","DM","S","3","Low",2010,0,100,23.27,0,0,0,5,1.281145655,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12425","SOS","DM","S","4","Low",2010,0,100,20.97,0,0,0,5,1.130728987,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12426","SOS","MM","1","1","Low",2010,0,100,100,0,0,0,3,0.984043052,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12427","SOS","MM","1","3","Low",2010,0,100,100,0,0,0,3,0.951092311,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12428","SOS","MM","1","5","Low",2010,0,99.99,99.99,0,0,0,4,0.932354015,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12429","SOS","MM","3","2","Low",2010,0,100,100,0,0,0,5,1.20737443,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12430","SOS","MM","1","2","Low",2010,0,99.99,99.99,0,0,0,4,1.006065975,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12431","SOS","MM","1","4","Low",2010,0,100.01,100.01,0,0,0,6,0.938568444,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12432","SOS","MM","3","1","Low",2010,0,100,100,0,0,0,4,0.840048724,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12433","SOS","MM","3","3","Low",2010,0,100,100,0,0,0,4,0.89120398,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12434","SOS","MM","3","4","Low",2010,0,100,100,0,0,0,4,0.830871077,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12435","SOS","MM","3","5","Low",2010,0,100,85.58,0,0,0,5,1.064828442,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12436","SOS","MM","2","1","Mid",2010,0,100,32.22,0,0.3222,0,3,0.677638744,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12437","SOS","MM","2","2","Mid",2010,0,100,33.87,0,0.3387,0,3,0.736056523,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12438","SOS","MM","2","3","Mid",2010,0,99.99,37.6,0,0.37604,0,5,0.975821741,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12439","SOS","MM","2","4","Mid",2010,0,100,16.47,0,0.1647,0,4,1.109084091,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12440","SOS","MM","2","5","Mid",2010,0,99.99,16.66,0,0.16662,0,4,1.076686773,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12441","SOS","MM","4","1","Mid",2010,0,100.01,92.85,0,0,0,7,1.626948973,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12442","SOS","MM","4","2","Mid",2010,0,100,56.77,0,0.5677,0,7,1.647416486,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12443","SOS","MM","4","3","Mid",2010,10.68,89.31,30.36,0,0.30363,0,6,1.376574145,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12444","SOS","MM","4","4","Mid",2010,18.47,81.52,36.13,0,0.36134,0,6,1.233161581,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12445","SOS","MM","4","5","Mid",2010,16.06,83.94,27.89,0,0.2789,0,5,1.342105875,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12446","SOS","HC","2","1","Mid",2010,0,100,53.48,0,0,0,4,1.234917829,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12447","SOS","HC","2","2","Mid",2010,0,100.01,52.22,0,0,0,7,1.349546238,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12448","SOS","HC","2","3","Mid",2010,0,99.99,84.47,0,0,0,4,1.074900597,1,"West Coast","Riverine","Mesotidal","Mesohaline"
